Date,LP_95,LP_92,LAD,LSD,LK,LIK,FUR_800,FUR_1500_High,FUR_1500_Low
2014-02-11,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-12,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-13,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-14,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-15,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-16,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-17,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-18,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-19,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-20,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-21,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-22,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-23,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-24,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-25,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-26,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-27,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-02-28,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-01,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-02,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-03,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-04,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-05,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-06,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-07,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-08,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-09,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-10,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-11,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-12,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-13,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-14,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-15,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-16,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-17,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-18,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-19,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-20,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-21,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-22,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-23,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-24,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-25,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-26,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-27,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-28,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-29,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-30,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-03-31,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-01,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-02,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-03,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-04,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-05,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-06,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-07,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-08,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-09,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-10,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-11,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-12,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-13,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-14,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-15,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-16,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-17,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-18,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-19,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-20,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-21,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-22,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-23,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-24,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-25,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-26,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-27,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-28,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-29,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-04-30,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-01,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-02,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-03,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-04,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-05,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-06,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-07,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-08,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-09,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-10,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-11,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-12,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-13,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-14,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-15,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-16,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-17,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-18,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-19,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-20,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-21,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-22,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-23,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-24,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-25,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-26,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-27,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-28,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-29,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-30,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-05-31,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-01,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-02,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-03,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-04,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-05,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-06,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-07,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-08,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-09,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-10,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-11,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-12,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-13,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-14,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-15,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-16,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-17,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-18,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-19,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-20,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-21,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-22,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-23,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-24,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-25,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-26,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-27,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-28,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-29,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-06-30,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-01,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-02,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-03,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-04,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-05,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-06,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-07,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-08,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-09,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-10,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-11,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-12,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-13,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-14,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-15,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-16,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-17,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-18,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-19,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-20,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-21,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-22,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-23,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-24,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-25,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-26,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-27,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-28,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-29,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-30,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-07-31,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-01,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-02,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-03,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-04,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-05,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-06,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-07,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-08,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-09,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-10,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-11,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-12,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-13,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-14,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-15,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-16,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-17,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-18,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-19,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-20,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-21,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-22,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-23,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-24,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-25,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-26,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-27,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-28,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-29,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-30,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-08-31,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-01,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-02,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-03,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-04,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-05,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-06,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-07,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-08,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-09,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-10,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-11,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-12,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-13,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-14,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-15,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-16,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0
2014-09-17,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-09-18,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-09-19,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-09-20,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-09-21,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-09-22,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-09-23,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-09-24,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-09-25,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-09-26,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-09-27,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-09-28,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-09-29,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-09-30,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-01,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-02,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-03,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-04,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-05,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-06,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-07,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-08,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-09,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-10,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-11,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-12,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-13,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-14,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-15,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-16,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-17,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-18,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-19,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-20,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-21,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-22,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-23,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-24,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-25,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-26,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-27,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-28,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-29,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-30,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-10-31,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-01,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-02,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-03,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-04,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-05,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-06,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-07,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-08,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-09,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-10,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-11,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-12,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-13,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-14,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-15,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-16,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-17,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-18,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-19,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-20,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-21,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-22,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-23,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-24,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-25,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-26,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-27,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-28,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-29,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-11-30,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-12-01,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-12-02,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-12-03,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-12-04,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0
2014-12-05,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-06,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-07,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-08,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-09,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-10,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-11,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-12,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-13,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-14,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-15,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-16,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-17,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-18,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-19,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-20,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-21,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-22,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-23,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-24,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-25,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-26,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-27,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-28,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-29,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-30,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
2014-12-31,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0
